Uid,Sid,Key,Time,Value,UpdateTime,screen_time_minutes
8298142508,2071160220,sleep,1773477780,"{""timezone"":4,""out_bed_timestamp"":1773477780,""sleep_efficiency"":98,""sleep_deep_duration"":136,""max_hr"":83,""wake_up_time"":1773477780,""awake_count"":0,""has_rem"":true,""avg_spo2"":98,""max_spo2"":99,""min_spo2"":93,""has_stage"":true,""bedtime"":1773450480,""sleep_algorithm_version"":0,""bed_timestamp"":1773450180,""bed_duration"":27600,""sleep_rem_duration"":114,""avg_hr"":61,""device_wake_up_time"":1773477780,""sleep_duration"":300,""items"":[{""start_time"":1773450480,""state"":3,""end_time"":1773451260},{""start_time"":1773451260,""state"":2,""end_time"":1773451800},{""start_time"":1773451800,""state"":3,""end_time"":1773452340},{""start_time"":1773452340,""state"":2,""end_time"":1773452640},{""start_time"":1773452640,""state"":3,""end_time"":1773455040},{""start_time"":1773455040,""state"":4,""end_time"":1773456420},{""start_time"":1773456420,""state"":2,""end_time"":1773457860},{""start_time"":1773457860,""state"":3,""end_time"":1773458280},{""start_time"":1773458280,""state"":4,""end_time"":1773458880},{""start_time"":1773458880,""state"":2,""end_time"":1773460560},{""start_time"":1773460560,""state"":3,""end_time"":1773462840},{""start_time"":1773462840,""state"":2,""end_time"":1773463500},{""start_time"":1773463500,""state"":4,""end_time"":1773464340},{""start_time"":1773464340,""state"":2,""end_time"":1773464640},{""start_time"":1773464640,""state"":3,""end_time"":1773465360},{""start_time"":1773465360,""state"":2,""end_time"":1773466560},{""start_time"":1773466560,""state"":3,""end_time"":1773467220},{""start_time"":1773467220,""state"":2,""end_time"":1773468300},{""start_time"":1773468300,""state"":3,""end_time"":1773469440},{""start_time"":1773469440,""state"":2,""end_time"":1773470040},{""start_time"":1773470040,""state"":3,""end_time"":1773473400},{""start_time"":1773473400,""state"":2,""end_time"":1773473760},{""start_time"":1773473760,""state"":4,""end_time"":1773477780}],""version"":5,""avg_breath"":16,""sleep_light_duration"":205,""min_hr"":51,""device_bedtime"":1773450480,""sleep_awake_duration"":0,""duration"":455}",1773481394,410
8298142508,2071160220,sleep,1773388860,"{""sleep_rem_duration"":190,""has_stage"":true,""sleep_efficiency"":92,""sleep_duration"":540,""bed_timestamp"":1773354060,""min_hr"":48,""device_bedtime"":1773354600,""sleep_algorithm_version"":0,""sleep_deep_duration"":137,""bedtime"":1773354600,""min_spo2"":93,""avg_breath"":16,""out_bed_timestamp"":1773388860,""timezone"":4,""device_wake_up_time"":1773388860,""bed_duration"":34800,""has_rem"":true,""duration"":539,""max_hr"":85,""max_spo2"":99,""items"":[{""start_time"":1773354600,""state"":3,""end_time"":1773355680},{""start_time"":1773355680,""state"":2,""end_time"":1773356400},{""start_time"":1773356400,""state"":3,""end_time"":1773356940},{""start_time"":1773356940,""state"":4,""end_time"":1773357360},{""start_time"":1773357360,""state"":2,""end_time"":1773357720},{""start_time"":1773357720,""state"":3,""end_time"":1773358380},{""start_time"":1773358380,""state"":4,""end_time"":1773358560},{""start_time"":1773358560,""state"":2,""end_time"":1773358920},{""start_time"":1773358920,""state"":4,""end_time"":1773359400},{""start_time"":1773359400,""state"":3,""end_time"":1773359520},{""start_time"":1773359520,""state"":2,""end_time"":1773359940},{""start_time"":1773359940,""state"":3,""end_time"":1773361860},{""start_time"":1773361860,""state"":4,""end_time"":1773362520},{""start_time"":1773362520,""state"":2,""end_time"":1773363660},{""start_time"":1773363660,""state"":4,""end_time"":1773364800},{""state"":3,""end_time"":1773365820,""start_time"":1773364800},{""state"":5,""end_time"":1773367740,""start_time"":1773365820},{""state"":3,""end_time"":1773368220,""start_time"":1773367740},{""state"":4,""end_time"":1773369180,""start_time"":1773368220},{""state"":2,""end_time"":1773369540,""start_time"":1773369180},{""state"":3,""end_time"":1773370260,""start_time"":1773369540},{""state"":4,""end_time"":1773371160,""start_time"":1773370260},{""state"":2,""end_time"":1773372540,""start_time"":1773371160},{""state"":3,""end_time"":1773374700,""start_time"":1773372540},{""state"":4,""end_time"":1773375060,""start_time"":1773374700},{""state"":3,""end_time"":1773375540,""start_time"":1773375060},{""state"":4,""end_time"":1773376080,""start_time"":1773375540},{""state"":2,""end_time"":1773378120,""start_time"":1773376080},{""state"":3,""end_time"":1773378600,""start_time"":1773378120},{""state"":4,""end_time"":1773379320,""start_time"":1773378600},{""state"":3,""end_time"":1773380700,""start_time"":1773379320},{""state"":4,""end_time"":1773381060,""start_time"":1773380700},{""state"":2,""end_time"":1773382440,""start_time"":1773381060},{""state"":4,""end_time"":1773382920,""start_time"":1773382440},{""state"":3,""end_time"":1773384600,""start_time"":1773382920},{""state"":4,""end_time"":1773384900,""start_time"":1773384600},{""state"":2,""end_time"":1773384960,""start_time"":1773384900},{""start_time"":1773384960,""state"":4,""end_time"":1773388860}],""wake_up_time"":1773388860,""sleep_awake_duration"":32,""avg_hr"":59,""avg_spo2"":97,""version"":5,""awake_count"":1,""sleep_light_duration"":212}",1773392474,371
8298142508,2071160220,sleep,1773298800,"{""items"":[{""end_time"":1773271680,""state"":3,""start_time"":1773271080},{""end_time"":1773272160,""state"":2,""start_time"":1773271680},{""end_time"":1773272640,""state"":3,""start_time"":1773272160},{""end_time"":1773273240,""state"":2,""start_time"":1773272640},{""end_time"":1773274680,""state"":3,""start_time"":1773273240},{""end_time"":1773275400,""state"":4,""start_time"":1773274680},{""end_time"":1773276900,""state"":2,""start_time"":1773275400},{""end_time"":1773277260,""state"":4,""start_time"":1773276900},{""end_time"":1773277680,""state"":2,""start_time"":1773277260},{""end_time"":1773278040,""state"":4,""start_time"":1773277680},{""end_time"":1773279480,""state"":2,""start_time"":1773278040},{""end_time"":1773280620,""state"":3,""start_time"":1773279480},{""end_time"":1773281160,""state"":4,""start_time"":1773280620},{""end_time"":1773281520,""state"":3,""start_time"":1773281160},{""end_time"":1773283080,""state"":2,""start_time"":1773281520},{""end_time"":1773283980,""state"":4,""start_time"":1773283080},{""end_time"":1773284580,""state"":2,""start_time"":1773283980},{""end_time"":1773285540,""state"":3,""start_time"":1773284580},{""end_time"":1773286140,""state"":4,""start_time"":1773285540},{""end_time"":1773287460,""state"":3,""start_time"":1773286140},{""end_time"":1773288120,""state"":4,""start_time"":1773287460},{""end_time"":1773288780,""state"":3,""start_time"":1773288120},{""end_time"":1773290700,""state"":2,""start_time"":1773288780},{""end_time"":1773293400,""state"":3,""start_time"":1773290700},{""end_time"":1773293880,""state"":4,""start_time"":1773293400},{""end_time"":1773294240,""state"":2,""start_time"":1773293880},{""end_time"":1773294660,""state"":3,""start_time"":1773294240},{""end_time"":1773295260,""state"":2,""start_time"":1773294660},{""end_time"":1773298800,""state"":4,""start_time"":1773295260}],""duration"":462,""max_spo2"":99,""has_stage"":true,""sleep_light_duration"":168,""sleep_algorithm_version"":0,""device_bedtime"":1773271080,""device_wake_up_time"":1773298800,""bed_timestamp"":1773270600,""sleep_rem_duration"":136,""version"":5,""min_hr"":49,""out_bed_timestamp"":1773298800,""avg_breath"":16,""bedtime"":1773271080,""avg_hr"":58,""bed_duration"":28200,""max_hr"":86,""sleep_deep_duration"":158,""has_rem"":true,""wake_up_time"":1773298800,""min_spo2"":93,""timezone"":4,""sleep_efficiency"":98,""awake_count"":0,""sleep_duration"":480,""sleep_awake_duration"":0,""avg_spo2"":97}",1773302414,554
8298142508,2071160220,sleep,1773212580,"{""avg_spo2"":98,""device_bedtime"":1773185940,""sleep_light_duration"":217,""bed_duration"":27120,""out_bed_timestamp"":1773212580,""sleep_efficiency"":98,""min_hr"":50,""sleep_rem_duration"":103,""max_spo2"":99,""sleep_duration"":480,""has_stage"":true,""sleep_algorithm_version"":0,""awake_count"":0,""device_wake_up_time"":1773212580,""wake_up_time"":1773212580,""has_rem"":true,""avg_breath"":16,""sleep_deep_duration"":124,""max_hr"":83,""avg_hr"":57,""sleep_awake_duration"":0,""duration"":444,""items"":[{""end_time"":1773187140,""state"":3,""start_time"":1773185940},{""end_time"":1773188100,""state"":2,""start_time"":1773187140},{""end_time"":1773189720,""state"":3,""start_time"":1773188100},{""end_time"":1773191100,""state"":2,""start_time"":1773189720},{""end_time"":1773192000,""state"":4,""start_time"":1773191100},{""end_time"":1773192420,""state"":2,""start_time"":1773192000},{""end_time"":1773194100,""state"":3,""start_time"":1773192420},{""end_time"":1773195180,""state"":4,""start_time"":1773194100},{""end_time"":1773197400,""state"":2,""start_time"":1773195180},{""end_time"":1773200880,""state"":3,""start_time"":1773197400},{""end_time"":1773201780,""state"":4,""start_time"":1773200880},{""end_time"":1773203220,""state"":2,""start_time"":1773201780},{""end_time"":1773203760,""state"":3,""start_time"":1773203220},{""end_time"":1773204120,""state"":4,""start_time"":1773203760},{""end_time"":1773206100,""state"":3,""start_time"":1773204120},{""end_time"":1773207420,""state"":4,""start_time"":1773206100},{""end_time"":1773208260,""state"":2,""start_time"":1773207420},{""end_time"":1773209400,""state"":3,""start_time"":1773208260},{""end_time"":1773209940,""state"":4,""start_time"":1773209400},{""end_time"":1773210600,""state"":3,""start_time"":1773209940},{""end_time"":1773210900,""state"":4,""start_time"":1773210600},{""end_time"":1773211080,""state"":2,""start_time"":1773210900},{""end_time"":1773211860,""state"":4,""start_time"":1773211080},{""end_time"":1773212580,""state"":3,""start_time"":1773211860}],""bedtime"":1773185940,""min_spo2"":95,""bed_timestamp"":1773185460,""timezone"":4,""version"":5}",1773216217,374
8298142508,2071160220,sleep,1773126180,"{""awake_count"":0,""max_spo2"":99,""max_hr"":83,""out_bed_timestamp"":1773126180,""sleep_rem_duration"":78,""bedtime"":1773100260,""sleep_duration"":420,""timezone"":4,""sleep_light_duration"":242,""avg_spo2"":97,""bed_timestamp"":1773099840,""sleep_algorithm_version"":0,""has_stage"":true,""device_wake_up_time"":1773126180,""bed_duration"":26340,""items"":[{""start_time"":1773100260,""state"":3,""end_time"":1773105720},{""start_time"":1773105720,""state"":2,""end_time"":1773106860},{""start_time"":1773106860,""state"":4,""end_time"":1773107340},{""start_time"":1773107340,""state"":2,""end_time"":1773108180},{""start_time"":1773108180,""state"":4,""end_time"":1773108480},{""start_time"":1773108480,""state"":3,""end_time"":1773108960},{""start_time"":1773108960,""state"":2,""end_time"":1773110040},{""start_time"":1773110040,""state"":3,""end_time"":1773111420},{""start_time"":1773111420,""state"":4,""end_time"":1773112080},{""start_time"":1773112080,""state"":3,""end_time"":1773113640},{""start_time"":1773113640,""state"":4,""end_time"":1773114120},{""start_time"":1773114120,""state"":2,""end_time"":1773116280},{""start_time"":1773116280,""state"":3,""end_time"":1773117960},{""start_time"":1773117960,""state"":2,""end_time"":1773118440},{""start_time"":1773118440,""state"":3,""end_time"":1773119460},{""start_time"":1773119460,""state"":4,""end_time"":1773120180},{""start_time"":1773120180,""state"":3,""end_time"":1773121740},{""start_time"":1773121740,""state"":2,""end_time"":1773122520},{""start_time"":1773122520,""state"":3,""end_time"":1773123180},{""start_time"":1773123180,""state"":4,""end_time"":1773123600},{""start_time"":1773123600,""state"":2,""end_time"":1773123840},{""start_time"":1773123840,""state"":3,""end_time"":1773124560},{""start_time"":1773124560,""state"":4,""end_time"":1773126180}],""duration"":432,""sleep_deep_duration"":112,""wake_up_time"":1773126180,""avg_breath"":16,""sleep_efficiency"":98,""device_bedtime"":1773100260,""min_spo2"":93,""sleep_awake_duration"":0,""avg_hr"":57,""min_hr"":48,""version"":5,""has_rem"":true}",1773129794,457
8298142508,2071160220,sleep,1773042300,"{""bed_timestamp"":1773009900,""version"":5,""device_bedtime"":1773010140,""awake_count"":0,""max_hr"":87,""max_spo2"":99,""min_hr"":50,""has_rem"":true,""sleep_deep_duration"":150,""has_stage"":true,""bed_duration"":32400,""sleep_awake_duration"":0,""items"":[{""start_time"":1773010140,""end_time"":1773011280,""state"":3},{""start_time"":1773011280,""end_time"":1773011880,""state"":2},{""start_time"":1773011880,""end_time"":1773012840,""state"":3},{""start_time"":1773012840,""end_time"":1773013980,""state"":2},{""start_time"":1773013980,""end_time"":1773014520,""state"":3},{""start_time"":1773014520,""end_time"":1773015180,""state"":4},{""start_time"":1773015180,""end_time"":1773016860,""state"":2},{""start_time"":1773016860,""end_time"":1773017460,""state"":4},{""start_time"":1773017460,""end_time"":1773018780,""state"":2},{""start_time"":1773018780,""end_time"":1773020160,""state"":3},{""start_time"":1773020160,""end_time"":1773021240,""state"":4},{""start_time"":1773021240,""end_time"":1773023160,""state"":3},{""start_time"":1773023160,""end_time"":1773023700,""state"":2},{""start_time"":1773023700,""end_time"":1773024840,""state"":3},{""start_time"":1773024840,""end_time"":1773025260,""state"":4},{""start_time"":1773025260,""end_time"":1773026700,""state"":3},{""start_time"":1773026700,""end_time"":1773028860,""state"":4},{""start_time"":1773028860,""end_time"":1773030540,""state"":2},{""start_time"":1773030540,""end_time"":1773031560,""state"":3},{""start_time"":1773031560,""end_time"":1773032460,""state"":4},{""start_time"":1773032460,""end_time"":1773034500,""state"":3},{""start_time"":1773034500,""end_time"":1773035700,""state"":4},{""start_time"":1773035700,""end_time"":1773036600,""state"":2},{""start_time"":1773036600,""end_time"":1773037020,""state"":4},{""start_time"":1773037020,""end_time"":1773037860,""state"":2},{""start_time"":1773037860,""end_time"":1773039900,""state"":3},{""start_time"":1773039900,""end_time"":1773040200,""state"":2},{""start_time"":1773040200,""end_time"":1773041040,""state"":3},{""start_time"":1773041040,""end_time"":1773042300,""state"":4}],""duration"":536,""sleep_efficiency"":99,""device_wake_up_time"":1773042300,""avg_hr"":62,""timezone"":4,""out_bed_timestamp"":1773042300,""sleep_algorithm_version"":0,""sleep_light_duration"":241,""sleep_rem_duration"":145,""sleep_duration"":240,""avg_spo2"":97,""bedtime"":1773010140,""avg_breath"":16,""wake_up_time"":1773042300,""min_spo2"":94}",1773046698,523
8298142508,2071160220,sleep,1772947560,"{""max_hr"":107,""min_hr"":66,""device_bedtime"":1772928660,""avg_hr"":77,""sleep_deep_duration"":105,""sleep_light_duration"":112,""sleep_algorithm_version"":0,""max_spo2"":99,""bedtime"":1772928660,""has_stage"":true,""device_wake_up_time"":1772947560,""has_rem"":true,""items"":[{""start_time"":1772928660,""end_time"":1772930040,""state"":3},{""start_time"":1772930040,""end_time"":1772931840,""state"":2},{""start_time"":1772931840,""end_time"":1772932260,""state"":4},{""start_time"":1772932260,""end_time"":1772932320,""state"":3},{""start_time"":1772932320,""end_time"":1772933160,""state"":2},{""start_time"":1772933160,""end_time"":1772933400,""state"":3},{""start_time"":1772933400,""end_time"":1772933460,""state"":4},{""start_time"":1772933460,""end_time"":1772934720,""state"":3},{""start_time"":1772934720,""end_time"":1772936160,""state"":2},{""start_time"":1772936160,""end_time"":1772936280,""state"":3},{""start_time"":1772936280,""end_time"":1772936880,""state"":2},{""start_time"":1772936880,""end_time"":1772938020,""state"":4},{""start_time"":1772938020,""end_time"":1772938620,""state"":3},{""start_time"":1772938620,""end_time"":1772939700,""state"":2},{""start_time"":1772939700,""end_time"":1772940900,""state"":3},{""start_time"":1772940900,""end_time"":1772941920,""state"":5},{""start_time"":1772941920,""end_time"":1772942280,""state"":4},{""start_time"":1772942280,""end_time"":1772942580,""state"":2},{""start_time"":1772942580,""end_time"":1772942880,""state"":3},{""start_time"":1772942880,""end_time"":1772943480,""state"":4},{""start_time"":1772943480,""end_time"":1772944260,""state"":3},{""start_time"":1772944260,""end_time"":1772945220,""state"":4},{""start_time"":1772945220,""end_time"":1772945640,""state"":3},{""start_time"":1772945640,""end_time"":1772946600,""state"":4},{""start_time"":1772946600,""end_time"":1772946840,""state"":2},{""start_time"":1772946840,""end_time"":1772947200,""state"":3},{""start_time"":1772947200,""end_time"":1772947560,""state"":4}],""bed_duration"":19080,""avg_spo2"":98,""avg_breath"":19,""wake_up_time"":1772947560,""min_spo2"":95,""sleep_efficiency"":93,""bed_timestamp"":1772928480,""awake_count"":1,""out_bed_timestamp"":1772947560,""duration"":298,""sleep_awake_duration"":17,""version"":5,""timezone"":4,""sleep_rem_duration"":81,""sleep_duration"":180}",1772951320,676
8298142508,2071160220,sleep,1772863260,"{""sleep_deep_duration"":116,""has_stage"":true,""wake_up_time"":1772863260,""avg_spo2"":98,""max_spo2"":99,""min_spo2"":95,""sleep_duration"":360,""bed_timestamp"":1772841360,""avg_breath"":16,""device_wake_up_time"":1772863260,""max_hr"":87,""timezone"":4,""sleep_algorithm_version"":0,""version"":5,""bedtime"":1772841720,""sleep_efficiency"":98,""out_bed_timestamp"":1772863260,""duration"":359,""has_rem"":true,""avg_hr"":60,""bed_duration"":21900,""device_bedtime"":1772841720,""sleep_light_duration"":123,""sleep_rem_duration"":120,""min_hr"":52,""awake_count"":0,""sleep_awake_duration"":0,""items"":[{""state"":3,""end_time"":1772842800,""start_time"":1772841720},{""state"":2,""end_time"":1772843220,""start_time"":1772842800},{""state"":3,""end_time"":1772844060,""start_time"":1772843220},{""state"":4,""end_time"":1772844480,""start_time"":1772844060},{""state"":2,""end_time"":1772845200,""start_time"":1772844480},{""state"":3,""end_time"":1772846880,""start_time"":1772845200},{""state"":4,""end_time"":1772847660,""start_time"":1772846880},{""state"":2,""end_time"":1772848440,""start_time"":1772847660},{""state"":4,""end_time"":1772849520,""start_time"":1772848440},{""state"":2,""end_time"":1772850540,""start_time"":1772849520},{""state"":3,""end_time"":1772851140,""start_time"":1772850540},{""state"":4,""end_time"":1772851740,""start_time"":1772851140},{""state"":2,""end_time"":1772852460,""start_time"":1772851740},{""state"":3,""end_time"":1772855220,""start_time"":1772852460},{""state"":2,""end_time"":1772855880,""start_time"":1772855220},{""state"":4,""end_time"":1772856420,""start_time"":1772855880},{""state"":2,""end_time"":1772856900,""start_time"":1772856420},{""state"":3,""end_time"":1772857320,""start_time"":1772856900},{""state"":2,""end_time"":1772859480,""start_time"":1772857320},{""state"":4,""end_time"":1772863260,""start_time"":1772859480}]}",1772890585,289
8298142508,2071160220,sleep,1772782320,"{""max_hr"":85,""sleep_awake_duration"":20,""out_bed_timestamp"":1772782320,""wake_up_time"":1772782320,""timezone"":4,""sleep_deep_duration"":166,""sleep_efficiency"":94,""max_spo2"":99,""avg_hr"":56,""bed_timestamp"":1772749440,""items"":[{""end_time"":1772751300,""start_time"":1772749980,""state"":3},{""end_time"":1772751660,""start_time"":1772751300,""state"":2},{""end_time"":1772752500,""start_time"":1772751660,""state"":3},{""end_time"":1772752680,""start_time"":1772752500,""state"":4},{""end_time"":1772753100,""start_time"":1772752680,""state"":2},{""end_time"":1772753400,""start_time"":1772753100,""state"":4},{""end_time"":1772753580,""start_time"":1772753400,""state"":5},{""end_time"":1772755920,""start_time"":1772753580,""state"":4},{""end_time"":1772757240,""start_time"":1772755920,""state"":2},{""end_time"":1772757480,""start_time"":1772757240,""state"":4},{""end_time"":1772757900,""start_time"":1772757480,""state"":2},{""end_time"":1772758020,""start_time"":1772757900,""state"":3},{""end_time"":1772758080,""start_time"":1772758020,""state"":4},{""end_time"":1772758140,""start_time"":1772758080,""state"":3},{""end_time"":1772760120,""start_time"":1772758140,""state"":2},{""end_time"":1772761020,""start_time"":1772760120,""state"":3},{""end_time"":1772761380,""start_time"":1772761020,""state"":4},{""end_time"":1772761560,""start_time"":1772761380,""state"":3},{""end_time"":1772762340,""start_time"":1772761560,""state"":2},{""end_time"":1772764080,""start_time"":1772762340,""state"":3},{""end_time"":1772765100,""start_time"":1772764080,""state"":4},{""end_time"":1772765400,""start_time"":1772765100,""state"":2},{""end_time"":1772765460,""start_time"":1772765400,""state"":3},{""end_time"":1772765700,""start_time"":1772765460,""state"":4},{""end_time"":1772766780,""start_time"":1772765700,""state"":3},{""end_time"":1772766960,""start_time"":1772766780,""state"":5},{""end_time"":1772767080,""start_time"":1772766960,""state"":4},{""end_time"":1772768460,""start_time"":1772767080,""state"":3},{""end_time"":1772768640,""start_time"":1772768460,""state"":4},{""end_time"":1772769180,""start_time"":1772768640,""state"":2},{""end_time"":1772769480,""start_time"":1772769180,""state"":4},{""end_time"":1772770140,""start_time"":1772769480,""state"":3},{""end_time"":1772770920,""start_time"":1772770140,""state"":2},{""end_time"":1772772060,""start_time"":1772770920,""state"":4},{""end_time"":1772772480,""start_time"":1772772060,""state"":3},{""end_time"":1772774400,""start_time"":1772772480,""state"":2},{""end_time"":1772774700,""start_time"":1772774400,""state"":4},{""end_time"":1772775840,""start_time"":1772774700,""state"":2},{""end_time"":1772777040,""start_time"":1772775840,""state"":3},{""end_time"":1772777340,""start_time"":1772777040,""state"":4},{""end_time"":1772778060,""start_time"":1772777340,""state"":3},{""end_time"":1772778780,""start_time"":1772778060,""state"":4},{""end_time"":1772779560,""start_time"":1772778780,""state"":3},{""end_time"":1772780400,""start_time"":1772779560,""state"":5},{""end_time"":1772780880,""start_time"":1772780400,""state"":3},{""end_time"":1772781540,""start_time"":1772780880,""state"":4},{""end_time"":1772782320,""start_time"":1772781540,""state"":3}],""bed_duration"":32880,""min_hr"":48,""has_rem"":true,""version"":5,""duration"":519,""device_wake_up_time"":1772782320,""sleep_rem_duration"":141,""avg_spo2"":98,""has_stage"":true,""device_bedtime"":1772749980,""sleep_light_duration"":212,""sleep_algorithm_version"":0,""sleep_duration"":540,""bedtime"":1772749980,""avg_breath"":16,""min_spo2"":94,""awake_count"":3}",1772799528,271
8298142508,2071160220,sleep,1772722500,"{""bedtime"":1772721240,""min_spo2"":97,""bed_timestamp"":1772721180,""version"":5,""sleep_deep_duration"":0,""avg_spo2"":97,""avg_hr"":73,""device_wake_up_time"":1772722500,""max_hr"":80,""sleep_awake_duration"":0,""wake_up_time"":1772722500,""max_spo2"":97,""items"":[],""timezone"":4,""bed_duration"":1320,""sleep_efficiency"":95,""sleep_algorithm_version"":0,""sleep_duration"":60,""has_stage"":false,""has_rem"":false,""min_hr"":70,""out_bed_timestamp"":1772722500,""awake_count"":0,""sleep_rem_duration"":0,""sleep_light_duration"":0,""duration"":21,""device_bedtime"":1772721240}",1772726119,748
8298142508,2071160220,sleep,1772694180,"{""max_spo2"":99,""sleep_algorithm_version"":0,""has_rem"":true,""timezone"":4,""sleep_awake_duration"":72,""avg_spo2"":98,""duration"":355,""wake_up_time"":1772694180,""has_stage"":true,""device_wake_up_time"":1772694180,""device_bedtime"":1772668560,""sleep_efficiency"":81,""min_hr"":46,""sleep_rem_duration"":114,""avg_breath"":16,""bedtime"":1772668560,""avg_hr"":56,""sleep_deep_duration"":109,""sleep_duration"":480,""awake_count"":3,""bed_duration"":26100,""bed_timestamp"":1772668080,""min_spo2"":95,""max_hr"":85,""items"":[{""end_time"":1772669340,""start_time"":1772668560,""state"":3},{""end_time"":1772670180,""start_time"":1772669340,""state"":2},{""end_time"":1772671020,""start_time"":1772670180,""state"":3},{""end_time"":1772671380,""start_time"":1772671020,""state"":4},{""end_time"":1772673060,""start_time"":1772671380,""state"":2},{""end_time"":1772673600,""start_time"":1772673060,""state"":4},{""end_time"":1772674080,""start_time"":1772673600,""state"":3},{""end_time"":1772674980,""start_time"":1772674080,""state"":4},{""end_time"":1772675280,""start_time"":1772674980,""state"":2},{""end_time"":1772675520,""start_time"":1772675280,""state"":4},{""end_time"":1772678580,""start_time"":1772675520,""state"":2},{""end_time"":1772680800,""start_time"":1772678580,""state"":3},{""end_time"":1772681220,""start_time"":1772680800,""state"":4},{""end_time"":1772683860,""start_time"":1772681220,""state"":5},{""end_time"":1772684940,""start_time"":1772683860,""state"":4},{""end_time"":1772685240,""start_time"":1772684940,""state"":3},{""end_time"":1772685420,""start_time"":1772685240,""state"":5},{""end_time"":1772686740,""start_time"":1772685420,""state"":4},{""end_time"":1772688240,""start_time"":1772686740,""state"":5},{""end_time"":1772689980,""start_time"":1772688240,""state"":4},{""end_time"":1772690640,""start_time"":1772689980,""state"":2},{""end_time"":1772693040,""start_time"":1772690640,""state"":3},{""end_time"":1772693280,""start_time"":1772693040,""state"":4},{""end_time"":1772694180,""start_time"":1772693280,""state"":3}],""version"":5,""out_bed_timestamp"":1772694180,""sleep_light_duration"":132}",1772697799,748
8298142508,2071160220,sleep,1772611440,"{""min_hr"":47,""device_wake_up_time"":1772611440,""has_rem"":true,""out_bed_timestamp"":1772611440,""sleep_efficiency"":94,""wake_up_time"":1772611440,""sleep_algorithm_version"":0,""has_stage"":true,""version"":5,""timezone"":4,""avg_hr"":56,""avg_breath"":15,""bed_timestamp"":1772580960,""bed_duration"":30480,""items"":[{""end_time"":1772581860,""state"":3,""start_time"":1772581140},{""end_time"":1772582280,""state"":2,""start_time"":1772581860},{""end_time"":1772582820,""state"":3,""start_time"":1772582280},{""end_time"":1772584320,""state"":2,""start_time"":1772582820},{""end_time"":1772584380,""state"":3,""start_time"":1772584320},{""end_time"":1772585280,""state"":5,""start_time"":1772584380},{""end_time"":1772585880,""state"":4,""start_time"":1772585280},{""end_time"":1772587620,""state"":2,""start_time"":1772585880},{""end_time"":1772588220,""state"":4,""start_time"":1772587620},{""end_time"":1772589000,""state"":2,""start_time"":1772588220},{""end_time"":1772589240,""state"":4,""start_time"":1772589000},{""end_time"":1772589660,""state"":3,""start_time"":1772589240},{""end_time"":1772590260,""state"":4,""start_time"":1772589660},{""end_time"":1772590500,""state"":2,""start_time"":1772590260},{""end_time"":1772593320,""state"":3,""start_time"":1772590500},{""end_time"":1772593860,""state"":4,""start_time"":1772593320},{""end_time"":1772593980,""state"":2,""start_time"":1772593860},{""end_time"":1772594220,""state"":4,""start_time"":1772593980},{""end_time"":1772596020,""state"":2,""start_time"":1772594220},{""end_time"":1772596440,""state"":4,""start_time"":1772596020},{""end_time"":1772596620,""state"":2,""start_time"":1772596440},{""end_time"":1772596920,""state"":4,""start_time"":1772596620},{""end_time"":1772597340,""state"":3,""start_time"":1772596920},{""end_time"":1772597640,""state"":4,""start_time"":1772597340},{""end_time"":1772598540,""state"":2,""start_time"":1772597640},{""end_time"":1772600880,""state"":3,""start_time"":1772598540},{""end_time"":1772601840,""state"":4,""start_time"":1772600880},{""end_time"":1772602200,""state"":3,""start_time"":1772601840},{""end_time"":1772602440,""state"":2,""start_time"":1772602200},{""end_time"":1772602920,""state"":3,""start_time"":1772602440},{""end_time"":1772603580,""state"":4,""start_time"":1772602920},{""end_time"":1772603940,""state"":3,""start_time"":1772603580},{""end_time"":1772604540,""state"":5,""start_time"":1772603940},{""end_time"":1772605140,""state"":4,""start_time"":1772604540},{""end_time"":1772610300,""state"":3,""start_time"":1772605140},{""end_time"":1772611440,""state"":4,""start_time"":1772610300}],""max_hr"":85,""awake_count"":2,""duration"":480,""sleep_awake_duration"":25,""sleep_rem_duration"":120,""min_spo2"":95,""avg_spo2"":98,""device_bedtime"":1772581140,""sleep_deep_duration"":132,""sleep_light_duration"":228,""max_spo2"":99,""bedtime"":1772581140,""sleep_duration"":180}",1772615059,543
